datum_zobrazeni;datum;kraj_kod;kraj;okres_kod;okres;body;incidence14_100;incidence14_100_body;incidence_65_14_100;incidence_65_14_100_body;incidence_65_roste;incidence_65_roste_body;simple_r;simple_r_body;pozit_perc_test;pozit_perc_test_body;pozit_perc_test_roste;pozit_perc_test_roste_body
2020-11-12;2020-11-11;CZ051;Liberecký kraj;CZ0514;Semily;72;1794.944464600000;20;1463.202926400000;20;1;2;0.673396674584;0;0.343012704174;30;0;0
2020-11-12;2020-11-11;CZ052;Královéhradecký kraj;CZ0521;Hradec Králové;65;1354.370202600000;20;1307.080944800000;20;0;0;0.587745839636;0;0.257711442786;25;0;0
2020-11-12;2020-11-11;CZ052;Královéhradecký kraj;CZ0522;Jičín;72;1774.002123800000;20;1584.879079500000;20;1;2;0.765586034912;0;0.345915492957;30;0;0
2020-11-12;2020-11-11;CZ052;Královéhradecký kraj;CZ0523;Náchod;70;1838.883937500000;20;1659.218801700000;20;0;0;0.645719489981;0;0.309336823734;30;0;0
2020-11-12;2020-11-11;CZ052;Královéhradecký kraj;CZ0524;Rychnov nad Kněžnou;75;1606.137334100000;20;1524.669146700000;20;0;0;0.829493087557;5;0.348387096774;30;0;0
2020-11-12;2020-11-11;CZ052;Královéhradecký kraj;CZ0525;Trutnov;70;1671.498075900000;20;1591.749367500000;20;0;0;0.763133640552;0;0.329617834394;30;0;0
2020-11-12;2020-11-11;CZ053;Pardubický kraj;CZ0531;Chrudim;70;1830.556431800000;20;1245.617272500000;20;0;0;0.726211849192;0;0.351433536055;30;0;0
2020-11-12;2020-11-11;CZ053;Pardubický kraj;CZ0532;Pardubice;70;1583.438306800000;20;1432.738503700000;20;0;0;0.666242038216;0;0.336226293796;30;0;0
2020-11-12;2020-11-11;CZ053;Pardubický kraj;CZ0533;Svitavy;75;1425.244170100000;20;1228.259340800000;20;0;0;0.843434343434;5;0.309259259259;30;0;0
2020-11-12;2020-11-11;CZ053;Pardubický kraj;CZ0534;Ústí nad Orlicí;77;1549.086964300000;20;1451.440768400000;20;1;2;0.831479897348;5;0.323676323676;30;0;0
2020-11-12;2020-11-11;CZ063;Kraj Vysočina;CZ0631;Havlíčkův Brod;82;1894.326502600000;20;1675.921756900000;20;1;2;1.021889400921;10;0.433953033268;30;0;0
2020-11-12;2020-11-11;CZ063;Kraj Vysočina;CZ0632;Jihlava;75;1737.247861400000;20;1691.275167700000;20;0;0;0.917944093778;5;0.442608695652;30;0;0
2020-11-12;2020-11-11;CZ063;Kraj Vysočina;CZ0633;Pelhřimov;75;2298.691599100000;20;1644.694739500000;20;0;0;0.844863731656;5;0.444567015995;30;0;0
2020-11-12;2020-11-11;CZ063;Kraj Vysočina;CZ0634;Třebíč;79;1530.547784400000;20;1324.154864700000;20;1;2;0.980284775465;5;0.422768068020;30;1;2
2020-11-12;2020-11-11;CZ063;Kraj Vysočina;CZ0635;Žďár nad Sázavou;75;1780.666565100000;20;1398.868999500000;20;0;0;0.958295557570;5;0.403897592663;30;0;0
2020-11-12;2020-11-11;CZ064;Jihomoravský kraj;CZ0641;Blansko;75;1178.346283500000;20;1320.956801100000;20;0;0;0.832865168539;5;0.327262693156;30;0;0
2020-11-12;2020-11-11;CZ064;Jihomoravský kraj;CZ0642;Brno-město;66;1045.507229600000;20;909.926123500000;16;0;0;0.725490196078;0;0.294346648612;30;0;0
2020-11-12;2020-11-11;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;70;1232.627914600000;20;1108.556214400000;20;0;0;0.727719729563;0;0.326981496824;30;0;0
2020-11-12;2020-11-11;CZ064;Jihomoravský kraj;CZ0644;Břeclav;70;967.400744600000;20;1032.352814100000;20;0;0;0.736280487804;0;0.293617021276;30;0;0
2020-11-12;2020-11-11;CZ064;Jihomoravský kraj;CZ0645;Hodonín;70;1571.360828300000;20;1234.026559700000;20;0;0;0.759230769230;0;0.314732142857;30;0;0
2020-11-12;2020-11-11;CZ064;Jihomoravský kraj;CZ0646;Vyškov;72;1252.709146000000;20;1204.751131200000;20;1;2;0.797385620915;0;0.320630749014;30;0;0
2020-11-12;2020-11-11;CZ064;Jihomoravský kraj;CZ0647;Znojmo;70;1058.145534300000;20;1199.241656000000;20;0;0;0.788906009244;0;0.318012422360;30;0;0
2020-11-12;2020-11-11;CZ071;Olomoucký kraj;CZ0711;Jeseník;70;1532.869785000000;20;1547.619047600000;20;0;0;0.726804123711;0;0.350310559006;30;0;0
2020-11-12;2020-11-11;CZ071;Olomoucký kraj;CZ0712;Olomouc;66;1207.786913000000;20;884.598209500000;16;0;0;0.769820971867;0;0.321066666666;30;0;0
2020-11-12;2020-11-11;CZ071;Olomoucký kraj;CZ0713;Prostějov;75;1765.366419300000;20;1568.052594100000;20;0;0;0.831207065750;5;0.384475714934;30;0;0
2020-11-12;2020-11-11;CZ071;Olomoucký kraj;CZ0714;Přerov;70;1751.961208200000;20;1457.041142100000;20;0;0;0.768914473684;0;0.379618351603;30;0;0
2020-11-12;2020-11-11;CZ071;Olomoucký kraj;CZ0715;Šumperk;75;1248.162634800000;20;1052.468057000000;20;0;0;0.904161412358;5;0.363221884498;30;0;0
2020-11-12;2020-11-11;CZ072;Zlínský kraj;CZ0721;Kroměříž;70;1475.181075100000;20;1037.689232200000;20;0;0;0.748809523809;0;0.334218916046;30;0;0
2020-11-12;2020-11-11;CZ072;Zlínský kraj;CZ0722;Uherské Hradiště;70;1744.406789100000;20;1500.880878100000;20;0;0;0.697755960729;0;0.356886657101;30;0;0
2020-11-12;2020-11-11;CZ072;Zlínský kraj;CZ0723;Vsetín;72;2086.734480300000;20;1554.315450700000;20;1;2;0.748479823106;0;0.406484539177;30;0;0
2020-11-12;2020-11-11;CZ072;Zlínský kraj;CZ0724;Zlín;70;1591.426126500000;20;1459.618863500000;20;0;0;0.682585905649;0;0.327832167832;30;0;0
2020-11-12;2020-11-11;CZ080;Moravskoslezský kraj;CZ0801;Bruntál;85;1238.031813200000;20;837.228414400000;16;1;2;1.201048951048;15;0.389455782312;30;1;2
2020-11-12;2020-11-11;CZ080;Moravskoslezský kraj;CZ0802;Frýdek-Místek;70;1598.341563400000;20;1561.645789200000;20;0;0;0.708498023715;0;0.271848341232;30;0;0
2020-11-12;2020-11-11;CZ080;Moravskoslezský kraj;CZ0803;Karviná;65;1235.364804000000;20;958.765142300000;16;1;2;0.886549707602;5;0.226403823178;20;1;2
2020-11-12;2020-11-11;CZ080;Moravskoslezský kraj;CZ0804;Nový Jičín;77;1498.248414900000;20;1335.621046900000;20;1;2;0.830696202531;5;0.330292544825;30;0;0
2020-11-12;2020-11-11;CZ080;Moravskoslezský kraj;CZ0805;Opava;70;1698.858349000000;20;1330.140227300000;20;0;0;0.748558246828;0;0.332394366197;30;0;0
2020-11-12;2020-11-11;CZ080;Moravskoslezský kraj;CZ0806;Ostrava-město;61;1073.576035800000;20;922.115295300000;16;0;0;0.622740247383;0;0.247167673716;25;0;0
2020-11-13;2020-11-12;CZ010;Hl. m. Praha;CZ0100;Praha;47;714.276544800000;16;816.989560600000;16;0;0;0.722402597402;0;0.179562191062;15;0;0
2020-11-13;2020-11-12;CZ020;Středočeský kraj;CZ0201;Benešov;70;1898.123000700000;20;1707.102328300000;20;0;0;0.721532091097;0;0.361889927310;30;0;0
2020-11-13;2020-11-12;CZ020;Středočeský kraj;CZ0202;Beroun;56;967.830166800000;20;920.262932200000;16;0;0;0.721739130434;0;0.220451527224;20;0;0
2020-11-13;2020-11-12;CZ020;Středočeský kraj;CZ0203;Kladno;65;1045.151757200000;20;1174.632927200000;20;0;0;0.727564102564;0;0.234665747760;25;0;0
2020-11-13;2020-11-12;CZ020;Středočeský kraj;CZ0204;Kolín;70;1406.117537000000;20;1285.423594200000;20;0;0;0.491208791208;0;0.268468468468;30;0;0
2020-11-13;2020-11-12;CZ020;Středočeský kraj;CZ0205;Kutná Hora;75;1173.708920100000;20;1049.324536600000;20;0;0;0.812108559498;5;0.301083591331;30;0;0
2020-11-13;2020-11-12;CZ020;Středočeský kraj;CZ0206;Mělník;70;1081.407476500000;20;1339.787785400000;20;0;0;0.790737564322;0;0.277043269230;30;0;0
2020-11-13;2020-11-12;CZ020;Středočeský kraj;CZ0207;Mladá Boleslav;72;1284.086986500000;20;1117.085573700000;20;1;2;0.700203252032;0;0.265000000000;30;0;0
2020-11-13;2020-11-12;CZ020;Středočeský kraj;CZ0208;Nymburk;68;1081.418630900000;20;936.161210100000;16;1;2;0.733898305084;0;0.298004129387;30;0;0
2020-11-13;2020-11-12;CZ020;Středočeský kraj;CZ0209;Praha-východ;60;977.977945500000;20;1151.410477800000;20;0;0;0.592307692307;0;0.227726432532;20;0;0
2020-11-13;2020-11-12;CZ020;Středočeský kraj;CZ020A;Praha-západ;47;753.324672800000;16;794.905765200000;16;0;0;0.660565723793;0;0.183881426586;15;0;0
2020-11-13;2020-11-12;CZ020;Středočeský kraj;CZ020B;Příbram;70;1635.911871000000;20;1560.319675200000;20;0;0;0.772151898734;0;0.382537385431;30;0;0
2020-11-13;2020-11-12;CZ020;Středočeský kraj;CZ020C;Rakovník;65;1600.014398300000;20;1281.940979000000;20;0;0;0.417241379310;0;0.245934959349;25;0;0
2020-11-13;2020-11-12;CZ031;Jihočeský kraj;CZ0311;České Budějovice;72;1433.872886000000;20;1307.413058300000;20;0;0;0.689213893967;0;0.347145488029;30;1;2
2020-11-13;2020-11-12;CZ031;Jihočeský kraj;CZ0312;Český Krumlov;72;1093.313405600000;20;1245.504780200000;20;0;0;0.769041769041;0;0.384049079754;30;1;2
2020-11-13;2020-11-12;CZ031;Jihočeský kraj;CZ0313;Jindřichův Hradec;77;1842.499889700000;20;1444.337079700000;20;0;0;0.834920634920;5;0.438820912124;30;1;2
2020-11-13;2020-11-12;CZ031;Jihočeský kraj;CZ0314;Písek;70;1906.770782400000;20;1568.154402800000;20;0;0;0.725699067909;0;0.323634204275;30;0;0
2020-11-13;2020-11-12;CZ031;Jihočeský kraj;CZ0315;Prachatice;75;1690.925497200000;20;1814.036478900000;20;0;0;0.804721030042;5;0.349813432835;30;0;0
2020-11-13;2020-11-12;CZ031;Jihočeský kraj;CZ0316;Strakonice;75;1657.435143800000;20;1446.141370400000;20;0;0;0.910447761194;5;0.382845188284;30;0;0
2020-11-13;2020-11-12;CZ031;Jihočeský kraj;CZ0317;Tábor;75;1600.467859000000;20;1478.500700800000;20;0;0;0.863750000000;5;0.354177344951;30;0;0
2020-11-13;2020-11-12;CZ032;Plzeňský kraj;CZ0321;Domažlice;72;1253.585124500000;20;1169.637815600000;20;0;0;0.649350649350;0;0.378310214375;30;1;2
2020-11-13;2020-11-12;CZ032;Plzeňský kraj;CZ0322;Klatovy;70;1328.626815500000;20;1155.185146100000;20;0;0;0.786069651741;0;0.336170212765;30;0;0
2020-11-13;2020-11-12;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;62;914.659254600000;16;849.304214300000;16;0;0;0.608695652173;0;0.273693157671;30;0;0
2020-11-13;2020-11-12;CZ032;Plzeňský kraj;CZ0324;Plzeň-jih;56;1119.896673300000;20;863.398088100000;16;0;0;0.463203463203;0;0.215943491422;20;0;0
2020-11-13;2020-11-12;CZ032;Plzeňský kraj;CZ0325;Plzeň-sever;66;991.510271400000;20;897.536687600000;16;0;0;0.606361829025;0;0.274034141958;30;0;0
2020-11-13;2020-11-12;CZ032;Plzeňský kraj;CZ0326;Rokycany;70;1041.561125800000;20;1179.970252800000;20;0;0;0.627376425855;0;0.271828665568;30;0;0
2020-11-13;2020-11-12;CZ032;Plzeňský kraj;CZ0327;Tachov;68;1161.292697200000;20;862.068965500000;16;1;2;0.728494623655;0;0.318075117370;30;0;0
2020-11-13;2020-11-12;CZ041;Karlovarský kraj;CZ0411;Cheb;64;833.751664200000;16;724.206885300000;16;0;0;0.760465116279;0;0.321850393700;30;1;2
2020-11-13;2020-11-12;CZ041;Karlovarský kraj;CZ0412;Karlovy Vary;74;997.230399400000;20;1311.581589200000;20;1;2;0.740629685157;0;0.338124572210;30;1;2
2020-11-13;2020-11-12;CZ041;Karlovarský kraj;CZ0413;Sokolov;72;1268.534893200000;20;1266.792363800000;20;0;0;0.684887459807;0;0.339984038308;30;1;2
2020-11-13;2020-11-12;CZ042;Ústecký kraj;CZ0421;Děčín;75;1232.804804600000;20;1181.477948100000;20;0;0;0.819883040935;5;0.336695485110;30;0;0
2020-11-13;2020-11-12;CZ042;Ústecký kraj;CZ0422;Chomutov;70;1257.343172200000;20;1230.282525500000;20;0;0;0.777911164465;0;0.319526627218;30;0;0
2020-11-13;2020-11-12;CZ042;Ústecký kraj;CZ0423;Litoměřice;74;1458.201022800000;20;1219.309887100000;20;1;2;0.772349272349;0;0.360329776915;30;1;2
2020-11-13;2020-11-12;CZ042;Ústecký kraj;CZ0424;Louny;70;1216.966005600000;20;978.241536700000;20;0;0;0.664473684210;0;0.285512367491;30;0;0
2020-11-13;2020-11-12;CZ042;Ústecký kraj;CZ0425;Most;72;1341.891359600000;20;1302.885962400000;20;1;2;0.769521410579;0;0.334245076586;30;0;0
2020-11-13;2020-11-12;CZ042;Ústecký kraj;CZ0426;Teplice;75;1130.376843900000;20;966.202783300000;20;0;0;0.836814621409;5;0.323410696266;30;0;0
2020-11-13;2020-11-12;CZ042;Ústecký kraj;CZ0427;Ústí nad Labem;70;1297.155977100000;20;1531.016645100000;20;0;0;0.672706681766;0;0.293043907252;30;0;0
2020-11-13;2020-11-12;CZ051;Liberecký kraj;CZ0511;Česká Lípa;75;1303.000968000000;20;1137.972890900000;20;0;0;0.861967694566;5;0.314071696094;30;0;0
2020-11-13;2020-11-12;CZ051;Liberecký kraj;CZ0512;Jablonec nad Nisou;70;1669.846802000000;20;1486.833150000000;20;0;0;0.757467144563;0;0.320363820111;30;0;0
2020-11-13;2020-11-12;CZ051;Liberecký kraj;CZ0513;Liberec;75;1477.002266100000;20;1103.025441200000;20;0;0;0.820224719101;5;0.342401500938;30;0;0
2020-11-13;2020-11-12;CZ051;Liberecký kraj;CZ0514;Semily;72;1801.692376200000;20;1593.403186800000;20;1;2;0.701822916666;0;0.331284572833;30;0;0
2020-11-13;2020-11-12;CZ052;Královéhradecký kraj;CZ0521;Hradec Králové;67;1229.585532200000;20;1237.849962600000;20;1;2;0.604132231404;0;0.253467406380;25;0;0
2020-11-13;2020-11-12;CZ052;Královéhradecký kraj;CZ0522;Jičín;72;1694.047098500000;20;1596.618924600000;20;1;2;0.716584158415;0;0.344028520499;30;0;0
2020-11-13;2020-11-12;CZ052;Královéhradecký kraj;CZ0523;Náchod;70;1641.535859100000;20;1522.674611000000;20;0;0;0.573099415204;0;0.299236641221;30;0;0
2020-11-13;2020-11-12;CZ052;Královéhradecký kraj;CZ0524;Rychnov nad Kněžnou;75;1526.775254100000;20;1500.274440400000;20;0;0;0.804615384615;5;0.338511326860;30;0;0
2020-11-13;2020-11-12;CZ052;Královéhradecký kraj;CZ0525;Trutnov;70;1555.374730800000;20;1463.319712000000;20;0;0;0.740365111561;0;0.318221447253;30;0;0
2020-11-13;2020-11-12;CZ053;Pardubický kraj;CZ0531;Chrudim;70;1776.069895700000;20;1259.457464400000;20;0;0;0.673209028459;0;0.336604514229;30;0;0
2020-11-13;2020-11-12;CZ053;Pardubický kraj;CZ0532;Pardubice;70;1448.920149700000;20;1264.012811700000;20;0;0;0.645184135977;0;0.325473383351;30;0;0
2020-11-13;2020-11-12;CZ053;Pardubický kraj;CZ0533;Svitavy;70;1374.445285700000;20;1232.947353600000;20;0;0;0.784163473818;0;0.302463054187;30;0;0
2020-11-13;2020-11-12;CZ053;Pardubický kraj;CZ0534;Ústí nad Orlicí;77;1567.890074100000;20;1672.002845900000;20;1;2;0.891598915989;5;0.326929446836;30;0;0
2020-11-13;2020-11-12;CZ063;Kraj Vysočina;CZ0631;Havlíčkův Brod;77;1902.755096600000;20;1620.891490300000;20;1;2;0.885947046843;5;0.425636007827;30;0;0
2020-11-13;2020-11-12;CZ063;Kraj Vysočina;CZ0632;Jihlava;70;1786.531488700000;20;1673.378076000000;20;0;0;0.761499148211;0;0.398395721925;30;0;0
2020-11-13;2020-11-12;CZ063;Kraj Vysočina;CZ0633;Pelhřimov;70;2341.567314800000;20;1638.295149100000;20;0;0;0.788182831661;0;0.398309859154;30;0;0
2020-11-13;2020-11-12;CZ063;Kraj Vysočina;CZ0634;Třebíč;75;1517.913545700000;20;1332.924102200000;20;0;0;0.819571865443;5;0.375000000000;30;0;0
2020-11-13;2020-11-12;CZ063;Kraj Vysočina;CZ0635;Žďár nad Sázavou;75;1743.428290900000;20;1352.098303400000;20;0;0;0.852915578764;5;0.372907153729;30;0;0
2020-11-13;2020-11-12;CZ064;Jihomoravský kraj;CZ0641;Blansko;70;1152.690221300000;20;1285.255265900000;20;0;0;0.783505154639;0;0.318753744757;30;0;0
2020-11-13;2020-11-12;CZ064;Jihomoravský kraj;CZ0642;Brno-město;66;999.354916500000;20;896.082157600000;16;0;0;0.599360255897;0;0.268397493285;30;0;0
2020-11-13;2020-11-12;CZ064;Jihomoravský kraj;CZ0643;Brno-venkov;70;1184.106266800000;20;1069.829359700000;20;0;0;0.618018018018;0;0.304437869822;30;0;0
2020-11-13;2020-11-12;CZ064;Jihomoravský kraj;CZ0644;Břeclav;70;963.961097500000;20;997.797071400000;20;0;0;0.664688427299;0;0.289780077619;30;0;0
2020-11-13;2020-11-12;CZ064;Jihomoravský kraj;CZ0645;Hodonín;70;1468.725437300000;20;1205.838135800000;20;0;0;0.696601941747;0;0.305970149253;30;0;0
2020-11-13;2020-11-12;CZ064;Jihomoravský kraj;CZ0646;Vyškov;72;1215.864759400000;20;1159.502262400000;20;0;0;0.756888168557;0;0.325435540069;30;1;2
2020-11-13;2020-11-12;CZ064;Jihomoravský kraj;CZ0647;Znojmo;75;1085.255048000000;20;1309.466072900000;20;0;0;0.821766561514;5;0.322002472187;30;0;0
2020-11-13;2020-11-12;CZ071;Olomoucký kraj;CZ0711;Jeseník;70;1585.545722700000;20;1595.238095200000;20;0;0;0.583333333333;0;0.294117647058;30;0;0
2020-11-13;2020-11-12;CZ071;Olomoucký kraj;CZ0712;Olomouc;66;1151.304613700000;20;876.092457500000;16;0;0;0.695539754363;0;0.297731045932;30;0;0
2020-11-13;2020-11-12;CZ071;Olomoucký kraj;CZ0713;Prostějov;70;1672.403954100000;20;1470.326936700000;20;0;0;0.794234592445;0;0.383765609990;30;0;0
2020-11-13;2020-11-12;CZ071;Olomoucký kraj;CZ0714;Přerov;70;1657.761442900000;20;1446.030755600000;20;0;0;0.728900255754;0;0.367110347788;30;0;0
2020-11-13;2020-11-12;CZ071;Olomoucký kraj;CZ0715;Šumperk;75;1232.384131800000;20;1075.769932800000;20;0;0;0.883482714468;5;0.349190283400;30;0;0
2020-11-13;2020-11-12;CZ072;Zlínský kraj;CZ0721;Kroměříž;70;1430.564916500000;20;970.306814600000;20;0;0;0.757496740547;0;0.322062084257;30;0;0
2020-11-13;2020-11-12;CZ072;Zlínský kraj;CZ0722;Uherské Hradiště;70;1667.768199900000;20;1419.569047200000;20;0;0;0.658208955223;0;0.348478862109;30;0;0
2020-11-13;2020-11-12;CZ072;Zlínský kraj;CZ0723;Vsetín;70;2109.757629000000;20;1629.634701600000;20;0;0;0.667657550535;0;0.351047202250;30;0;0
2020-11-13;2020-11-12;CZ072;Zlínský kraj;CZ0724;Zlín;70;1483.417861500000;20;1462.096994000000;20;0;0;0.682345360824;0;0.322570819372;30;0;0
2020-11-13;2020-11-12;CZ080;Moravskoslezský kraj;CZ0801;Bruntál;75;1298.077447900000;20;909.137603300000;16;1;2;0.927302100161;5;0.340652818991;30;1;2
2020-11-13;2020-11-12;CZ080;Moravskoslezský kraj;CZ0802;Frýdek-Místek;65;1582.036709200000;20;1552.138052300000;20;0;0;0.672088142707;0;0.259364243774;25;0;0
2020-11-13;2020-11-12;CZ080;Moravskoslezský kraj;CZ0803;Karviná;65;1228.057355300000;20;962.743420900000;20;0;0;0.803898405197;5;0.218424008987;20;0;0
2020-11-13;2020-11-12;CZ080;Moravskoslezský kraj;CZ0804;Nový Jičín;70;1477.137032600000;20;1389.449603000000;20;0;0;0.723336006415;0;0.291909385113;30;0;0
2020-11-13;2020-11-12;CZ080;Moravskoslezský kraj;CZ0805;Opava;70;1676.728931600000;20;1309.942870300000;20;0;0;0.731879787860;0;0.339901477832;30;0;0
2020-11-13;2020-11-12;CZ080;Moravskoslezský kraj;CZ0806;Ostrava-město;61;1037.030095700000;20;863.322709400000;16;0;0;0.588175846387;0;0.231044065105;25;0;0
2020-11-14;2020-11-13;CZ010;Hl. m. Praha;CZ0100;Praha;47;663.154309800000;16;769.212393300000;16;0;0;0.707738222127;0;0.173313844226;15;0;0
2020-11-14;2020-11-13;CZ020;Středočeský kraj;CZ0201;Benešov;70;1732.150401300000;20;1619.056936000000;20;0;0;0.539731682146;0;0.309284447072;30;0;0
2020-11-14;2020-11-13;CZ020;Středočeský kraj;CZ0202;Beroun;52;901.554840200000;16;857.387825000000;16;0;0;0.685022026431;0;0.219787985865;20;0;0
2020-11-14;2020-11-13;CZ020;Středočeský kraj;CZ0203;Kladno;65;982.682916500000;20;1162.136832200000;20;0;0;0.724061810154;0;0.239941477688;25;0;0
2020-11-14;2020-11-13;CZ020;Středočeský kraj;CZ0204;Kolín;65;1377.858764600000;20;1255.645441400000;20;0;0;0.427710843373;0;0.236666666666;25;0;0
2020-11-14;2020-11-13;CZ020;Středočeský kraj;CZ0205;Kutná Hora;70;1160.521179500000;20;1030.474395200000;20;0;0;0.796610169491;0;0.291472868217;30;0;0
2020-11-14;2020-11-13;CZ020;Středočeský kraj;CZ0206;Mělník;70;1010.960458100000;20;1320.228839600000;20;0;0;0.796428571428;0;0.280679672750;30;0;0
2020-11-14;2020-11-13;CZ020;Středočeský kraj;CZ0207;Mladá Boleslav;65;1185.901123700000;20;1104.580884400000;20;0;0;0.638043478260;0;0.246224832214;25;0;0
2020-11-14;2020-11-13;CZ020;Středočeský kraj;CZ0208;Nymburk;68;978.331978600000;20;862.114560700000;16;1;2;0.788571428571;0;0.287699791521;30;0;0
2020-11-14;2020-11-13;CZ020;Středočeský kraj;CZ0209;Praha-východ;61;945.576688300000;16;1302.533103000000;20;0;0;0.600202429149;0;0.234480031633;25;0;0
2020-11-14;2020-11-13;CZ020;Středočeský kraj;CZ020A;Praha-západ;47;702.433406000000;16;735.074148400000;16;0;0;0.649910233393;0;0.174710424710;15;0;0
2020-11-14;2020-11-13;CZ020;Středočeský kraj;CZ020B;Příbram;70;1544.690019400000;20;1441.921434300000;20;0;0;0.743536711478;0;0.367211440245;30;0;0
2020-11-14;2020-11-13;CZ020;Středočeský kraj;CZ020C;Rakovník;65;1463.230265200000;20;1187.301041000000;20;0;0;0.421633554083;0;0.243312101910;25;0;0
2020-11-14;2020-11-13;CZ031;Jihočeský kraj;CZ0311;České Budějovice;70;1317.488757100000;20;1196.927447700000;20;0;0;0.554941682013;0;0.290301862556;30;0;0
2020-11-14;2020-11-13;CZ031;Jihočeský kraj;CZ0312;Český Krumlov;70;1072.194424500000;20;1210.420138500000;20;0;0;0.597500000000;0;0.296158612143;30;0;0
2020-11-14;2020-11-13;CZ031;Jihočeský kraj;CZ0313;Jindřichův Hradec;70;1640.718034600000;20;1347.708894800000;20;0;0;0.564075630252;0;0.348475016223;30;0;0
2020-11-14;2020-11-13;CZ031;Jihočeský kraj;CZ0314;Písek;70;1835.528797100000;20;1714.176877600000;20;0;0;0.637837837837;0;0.345029239766;30;0;0
2020-11-14;2020-11-13;CZ031;Jihočeský kraj;CZ0315;Prachatice;70;1584.997449800000;20;1754.559873100000;20;0;0;0.665226781857;0;0.275000000000;30;0;0
2020-11-14;2020-11-13;CZ031;Jihočeský kraj;CZ0316;Strakonice;82;1672.978013900000;20;1513.718070000000;20;1;2;1.114139693356;10;0.372862029646;30;0;0
2020-11-14;2020-11-13;CZ031;Jihočeský kraj;CZ0317;Tábor;70;1531.263706800000;20;1392.593932200000;20;0;0;0.692750287686;0;0.327886710239;30;0;0
2020-11-14;2020-11-13;CZ032;Plzeňský kraj;CZ0321;Domažlice;70;1161.741484300000;20;1121.239009400000;20;0;0;0.541226215644;0;0.368876080691;30;0;0
2020-11-14;2020-11-13;CZ032;Plzeňský kraj;CZ0322;Klatovy;70;1336.728198500000;20;1176.284418100000;20;0;0;0.679549114331;0;0.331500392772;30;0;0
2020-11-14;2020-11-13;CZ032;Plzeňský kraj;CZ0323;Plzeň-město;62;895.099855800000;16;854.256425400000;16;0;0;0.574744661095;0;0.280471227911;30;0;0
2020-11-14;2020-11-13;CZ032;Plzeňský kraj;CZ0324;Plzeň-jih;56;1088.394657200000;20;847.980265100000;16;0;0;0.438444924406;0;0.215270413573;20;0;0
2020-11-14;2020-11-13;CZ032;Plzeňský kraj;CZ0325;Plzeň-sever;70;996.511584200000;20;982.704402500000;20;0;0;0.556213017751;0;0.265786993402;30;0;0
2020-11-14;2020-11-13;CZ032;Plzeňský kraj;CZ0326;Rokycany;70;962.532168800000;20;1031.234506600000;20;0;0;0.570312500000;0;0.265938069216;30;0;0
