datum,kraj_nuts_kod,okres_lau_kod,prirustkovy_pocet_testu_okres,kumulativni_pocet_testu_okres,prirustkovy_pocet_testu_kraj,kumulativni_pocet_testu_kraj,prirustkovy_pocet_prvnich_testu_okres,kumulativni_pocet_prvnich_testu_okres,prirustkovy_pocet_prvnich_testu_kraj,kumulativni_pocet_prvnich_testu_kraj
2020-08-06,CZ072,CZ0724,96,375,297,1353,89,282,255,1039
2020-08-06,CZ072,CZ0721,51,237,297,1353,35,196,255,1039
2020-08-07,CZ072,CZ0721,37,274,313,1666,31,227,249,1288
2020-08-07,CZ072,CZ0724,133,508,313,1666,100,382,249,1288
2020-08-07,CZ072,CZ0722,101,501,313,1666,82,363,249,1288
2020-08-07,CZ072,CZ0723,42,383,313,1666,36,316,249,1288
2020-08-08,CZ072,CZ0722,82,583,209,1875,43,406,140,1428
2020-08-08,CZ072,CZ0721,34,308,209,1875,18,245,140,1428
2020-08-08,CZ072,CZ0723,49,432,209,1875,44,360,140,1428
2020-08-08,CZ072,CZ0724,44,552,209,1875,35,417,140,1428
2020-08-09,CZ072,CZ0721,4,312,22,1897,3,248,20,1448
2020-08-09,CZ072,CZ0724,4,556,22,1897,4,421,20,1448
2020-08-09,CZ072,CZ0722,6,589,22,1897,5,411,20,1448
2020-08-09,CZ072,CZ0723,8,440,22,1897,8,368,20,1448
2020-08-10,CZ072,CZ0723,53,493,178,2075,47,415,143,1591
2020-08-10,CZ072,CZ0722,33,622,178,2075,29,440,143,1591
2020-08-10,CZ072,CZ0721,10,322,178,2075,7,255,143,1591
2020-08-10,CZ072,CZ0724,82,638,178,2075,60,481,143,1591
2020-08-11,CZ072,CZ0723,61,554,366,2441,46,461,279,1870
2020-08-11,CZ072,CZ0721,60,382,366,2441,46,301,279,1870
2020-08-11,CZ072,CZ0724,109,747,366,2441,87,568,279,1870
2020-08-11,CZ072,CZ0722,136,758,366,2441,100,540,279,1870
2020-08-12,CZ072,CZ0722,43,801,255,2696,39,579,217,2087
2020-08-12,CZ072,CZ0724,105,852,255,2696,88,656,217,2087
2020-08-12,CZ072,CZ0721,35,417,255,2696,28,329,217,2087
2020-08-12,CZ072,CZ0723,72,626,255,2696,62,523,217,2087
2020-08-13,CZ072,CZ0724,147,999,331,3027,112,768,247,2334
2020-08-13,CZ072,CZ0723,83,709,331,3027,55,578,247,2334
2020-08-13,CZ072,CZ0721,59,476,331,3027,44,373,247,2334
2020-08-13,CZ072,CZ0722,42,843,331,3027,36,615,247,2334
2020-08-14,CZ072,CZ0723,43,752,270,3297,32,610,238,2572
2020-08-14,CZ072,CZ0721,29,505,270,3297,27,400,238,2572
2020-08-14,CZ072,CZ0724,89,1088,270,3297,81,849,238,2572
2020-08-14,CZ072,CZ0722,109,952,270,3297,98,713,238,2572
2020-08-15,CZ072,CZ0721,15,520,145,3442,12,412,130,2702
2020-08-15,CZ072,CZ0724,38,1126,145,3442,38,887,130,2702
2020-08-15,CZ072,CZ0722,70,1022,145,3442,62,775,130,2702
2020-08-15,CZ072,CZ0723,22,774,145,3442,18,628,130,2702
2020-08-16,CZ072,CZ0723,5,779,58,3500,5,633,58,2760
2020-08-16,CZ072,CZ0722,41,1063,58,3500,41,816,58,2760
2020-08-16,CZ072,CZ0724,3,1129,58,3500,3,890,58,2760
2020-08-16,CZ072,CZ0721,9,529,58,3500,9,421,58,2760
2020-08-17,CZ072,CZ0722,35,1098,247,3747,29,845,177,2937
2020-08-17,CZ072,CZ0724,110,1239,247,3747,74,964,177,2937
2020-08-17,CZ072,CZ0723,57,836,247,3747,49,682,177,2937
2020-08-17,CZ072,CZ0721,45,574,247,3747,25,446,177,2937
2020-08-18,CZ072,CZ0722,236,1334,452,4199,187,1032,349,3286
2020-08-18,CZ072,CZ0724,85,1324,452,4199,57,1021,349,3286
2020-08-18,CZ072,CZ0723,76,912,452,4199,56,738,349,3286
2020-08-18,CZ072,CZ0721,55,629,452,4199,49,495,349,3286
2020-08-19,CZ072,CZ0723,53,965,260,4459,44,782,216,3502
2020-08-19,CZ072,CZ0722,95,1429,260,4459,73,1105,216,3502
2020-08-19,CZ072,CZ0724,89,1413,260,4459,78,1099,216,3502
2020-08-19,CZ072,CZ0721,23,652,260,4459,21,516,216,3502
2020-08-20,CZ072,CZ0721,44,696,365,4824,40,556,307,3809
2020-08-20,CZ072,CZ0724,118,1531,365,4824,86,1185,307,3809
2020-08-20,CZ072,CZ0723,26,991,365,4824,22,804,307,3809
2020-08-20,CZ072,CZ0722,177,1606,365,4824,159,1264,307,3809
2020-08-21,CZ072,CZ0724,114,1645,354,5178,83,1268,282,4091
2020-08-21,CZ072,CZ0721,51,747,354,5178,37,593,282,4091
2020-08-21,CZ072,CZ0722,128,1734,354,5178,109,1373,282,4091
2020-08-21,CZ072,CZ0723,61,1052,354,5178,53,857,282,4091
2020-08-22,CZ072,CZ0722,95,1829,155,5333,65,1438,112,4203
2020-08-22,CZ072,CZ0724,26,1671,155,5333,19,1287,112,4203
2020-08-22,CZ072,CZ0721,21,768,155,5333,17,610,112,4203
2020-08-22,CZ072,CZ0723,13,1065,155,5333,11,868,112,4203
2020-08-23,CZ072,CZ0722,37,1866,47,5380,37,1475,44,4247
2020-08-23,CZ072,CZ0721,1,769,47,5380,0,610,44,4247
2020-08-23,CZ072,CZ0723,5,1070,47,5380,4,872,44,4247
2020-08-23,CZ072,CZ0724,4,1675,47,5380,3,1290,44,4247
2020-08-24,CZ072,CZ0721,27,796,308,5688,22,632,246,4493
2020-08-24,CZ072,CZ0723,61,1131,308,5688,57,929,246,4493
2020-08-24,CZ072,CZ0724,112,1787,308,5688,88,1378,246,4493
2020-08-24,CZ072,CZ0722,108,1974,308,5688,79,1554,246,4493
2020-08-25,CZ072,CZ0723,61,1192,408,6096,51,980,314,4807
2020-08-25,CZ072,CZ0722,162,2136,408,6096,116,1670,314,4807
2020-08-25,CZ072,CZ0724,140,1927,408,6096,108,1486,314,4807
2020-08-25,CZ072,CZ0721,45,841,408,6096,39,671,314,4807
2020-08-26,CZ072,CZ0722,148,2284,389,6485,107,1777,317,5124
2020-08-26,CZ072,CZ0724,117,2044,389,6485,103,1589,317,5124
2020-08-26,CZ072,CZ0723,84,1276,389,6485,72,1052,317,5124
2020-08-26,CZ072,CZ0721,40,881,389,6485,35,706,317,5124
2020-08-27,CZ072,CZ0721,41,922,333,6818,35,741,249,5373
2020-08-27,CZ072,CZ0723,50,1326,333,6818,50,1102,249,5373
2020-08-27,CZ072,CZ0724,143,2187,333,6818,115,1704,249,5373
2020-08-27,CZ072,CZ0722,99,2383,333,6818,49,1826,249,5373
2020-08-28,CZ072,CZ0721,50,972,538,7356,45,786,381,5754
2020-08-28,CZ072,CZ0724,163,2350,538,7356,139,1843,381,5754
2020-08-28,CZ072,CZ0722,254,2637,538,7356,131,1957,381,5754
2020-08-28,CZ072,CZ0723,71,1397,538,7356,66,1168,381,5754
2020-08-29,CZ072,CZ0723,43,1440,321,7677,37,1205,278,6032
2020-08-29,CZ072,CZ0722,136,2773,321,7677,112,2069,278,6032
2020-08-29,CZ072,CZ0724,83,2433,321,7677,74,1917,278,6032
2020-08-29,CZ072,CZ0721,59,1031,321,7677,55,841,278,6032
2020-08-30,CZ072,CZ0723,21,1461,38,7715,19,1224,31,6063
2020-08-30,CZ072,CZ0722,4,2777,38,7715,2,2071,31,6063
2020-08-30,CZ072,CZ0724,11,2444,38,7715,9,1926,31,6063
2020-08-30,CZ072,CZ0721,2,1033,38,7715,1,842,31,6063
2020-08-31,CZ072,CZ0721,48,1081,384,8099,45,887,308,6371
2020-08-31,CZ072,CZ0723,83,1544,384,8099,67,1291,308,6371
2020-08-31,CZ072,CZ0724,173,2617,384,8099,143,2069,308,6371
2020-08-31,CZ072,CZ0722,80,2857,384,8099,53,2124,308,6371
2020-09-01,CZ072,CZ0723,54,1598,410,8509,41,1332,294,6665
2020-09-01,CZ072,CZ0722,145,3002,410,8509,84,2208,294,6665
2020-09-01,CZ072,CZ0721,58,1139,410,8509,41,928,294,6665
2020-09-01,CZ072,CZ0724,153,2770,410,8509,128,2197,294,6665
2020-09-02,CZ072,CZ0721,44,1183,511,9020,35,963,365,7030
2020-09-02,CZ072,CZ0724,164,2934,511,9020,115,2312,365,7030
2020-09-02,CZ072,CZ0722,222,3224,511,9020,140,2348,365,7030
2020-09-02,CZ072,CZ0723,81,1679,511,9020,75,1407,365,7030
2020-09-03,CZ072,CZ0724,162,3096,461,9481,138,2450,380,7410
2020-09-03,CZ072,CZ0723,94,1773,461,9481,74,1481,380,7410
2020-09-03,CZ072,CZ0721,47,1230,461,9481,44,1007,380,7410
2020-09-03,CZ072,CZ0722,158,3382,461,9481,124,2472,380,7410
2020-09-04,CZ072,CZ0721,54,1284,579,10060,46,1053,495,7905
2020-09-04,CZ072,CZ0724,140,3236,579,10060,115,2565,495,7905
2020-09-04,CZ072,CZ0722,319,3701,579,10060,276,2748,495,7905
2020-09-04,CZ072,CZ0723,66,1839,579,10060,58,1539,495,7905
2020-09-05,CZ072,CZ0723,91,1930,319,10379,86,1625,270,8175
2020-09-05,CZ072,CZ0721,41,1325,319,10379,33,1086,270,8175
2020-09-05,CZ072,CZ0724,110,3346,319,10379,95,2660,270,8175
2020-09-05,CZ072,CZ0722,77,3778,319,10379,56,2804,270,8175
2020-09-06,CZ072,CZ0721,5,1330,48,10427,5,1091,42,8217
2020-09-06,CZ072,CZ0724,9,3355,48,10427,8,2668,42,8217
2020-09-06,CZ072,CZ0722,10,3788,48,10427,8,2812,42,8217
2020-09-06,CZ072,CZ0723,24,1954,48,10427,21,1646,42,8217
2020-09-07,CZ072,CZ0722,47,3835,257,10684,31,2843,174,8391
2020-09-07,CZ072,CZ0723,53,2007,257,10684,27,1673,174,8391
2020-09-07,CZ072,CZ0724,126,3481,257,10684,89,2757,174,8391
2020-09-07,CZ072,CZ0721,31,1361,257,10684,27,1118,174,8391
2020-09-08,CZ072,CZ0723,104,2111,599,11283,75,1748,455,8846
2020-09-08,CZ072,CZ0722,215,4050,599,11283,152,2995,455,8846
2020-09-08,CZ072,CZ0724,187,3668,599,11283,152,2909,455,8846
2020-09-08,CZ072,CZ0721,93,1454,599,11283,76,1194,455,8846
2020-09-09,CZ072,CZ0724,226,3894,516,11799,165,3074,407,9253
2020-09-09,CZ072,CZ0721,79,1533,516,11799,66,1260,407,9253
2020-09-09,CZ072,CZ0722,155,4205,516,11799,122,3117,407,9253
2020-09-09,CZ072,CZ0723,56,2167,516,11799,54,1802,407,9253
2020-09-10,CZ072,CZ0722,371,4576,783,12582,236,3353,543,9796
2020-09-10,CZ072,CZ0724,176,4070,783,12582,139,3213,543,9796
2020-09-10,CZ072,CZ0721,104,1637,783,12582,77,1337,543,9796
2020-09-10,CZ072,CZ0723,132,2299,783,12582,91,1893,543,9796
2020-09-11,CZ072,CZ0722,197,4773,658,13240,135,3488,519,10315
2020-09-11,CZ072,CZ0724,256,4326,658,13240,215,3428,519,10315
2020-09-11,CZ072,CZ0723,100,2399,658,13240,80,1973,519,10315
2020-09-11,CZ072,CZ0721,105,1742,658,13240,89,1426,519,10315
2020-09-12,CZ072,CZ0723,82,2481,633,13873,58,2031,484,10799
2020-09-12,CZ072,CZ0721,91,1833,633,13873,78,1504,484,10799
2020-09-12,CZ072,CZ0724,203,4529,633,13873,168,3596,484,10799
2020-09-12,CZ072,CZ0722,257,5030,633,13873,180,3668,484,10799
2020-09-13,CZ072,CZ0723,80,2561,160,14033,52,2083,122,10921
2020-09-13,CZ072,CZ0722,8,5038,160,14033,6,3674,122,10921
2020-09-13,CZ072,CZ0724,29,4558,160,14033,22,3618,122,10921
2020-09-13,CZ072,CZ0721,43,1876,160,14033,42,1546,122,10921
2020-09-14,CZ072,CZ0723,57,2618,411,14444,33,2116,263,11184
2020-09-14,CZ072,CZ0722,143,5181,411,14444,92,3766,263,11184
2020-09-14,CZ072,CZ0721,33,1909,411,14444,23,1569,263,11184
2020-09-14,CZ072,CZ0724,178,4736,411,14444,115,3733,263,11184
2020-09-15,CZ072,CZ0722,169,5350,1022,15466,123,3889,805,11989
2020-09-15,CZ072,CZ0724,438,5174,1022,15466,351,4084,805,11989
2020-09-15,CZ072,CZ0723,127,2745,1022,15466,94,2210,805,11989
2020-09-15,CZ072,CZ0721,288,2197,1022,15466,237,1806,805,11989
2020-09-16,CZ072,CZ0721,202,2399,765,16231,177,1983,635,12624
2020-09-16,CZ072,CZ0724,156,5330,765,16231,119,4203,635,12624
2020-09-16,CZ072,CZ0722,287,5637,765,16231,247,4136,635,12624
2020-09-16,CZ072,CZ0723,120,2865,765,16231,92,2302,635,12624
2020-09-17,CZ072,CZ0721,167,2566,1359,17590,139,2122,1126,13750
2020-09-17,CZ072,CZ0723,175,3040,1359,17590,162,2464,1126,13750
2020-09-17,CZ072,CZ0724,501,5831,1359,17590,406,4609,1126,13750
2020-09-17,CZ072,CZ0722,516,6153,1359,17590,419,4555,1126,13750
2020-09-18,CZ072,CZ0721,130,2696,898,18488,108,2230,745,14495
2020-09-18,CZ072,CZ0724,307,6138,898,18488,247,4856,745,14495
2020-09-18,CZ072,CZ0722,296,6449,898,18488,240,4795,745,14495
2020-09-18,CZ072,CZ0723,165,3205,898,18488,150,2614,745,14495
2020-09-19,CZ072,CZ0723,105,3310,674,19162,87,2701,490,14985
2020-09-19,CZ072,CZ0722,254,6703,674,19162,163,4958,490,14985
2020-09-19,CZ072,CZ0724,256,6394,674,19162,187,5043,490,14985
2020-09-19,CZ072,CZ0721,59,2755,674,19162,53,2283,490,14985
2020-09-20,CZ072,CZ0721,205,2960,476,19638,177,2460,380,15365
2020-09-20,CZ072,CZ0723,51,3361,476,19638,43,2744,380,15365
2020-09-20,CZ072,CZ0724,41,6435,476,19638,27,5070,380,15365
2020-09-20,CZ072,CZ0722,179,6882,476,19638,133,5091,380,15365
2020-09-21,CZ072,CZ0723,93,3454,814,20452,86,2830,581,15946
2020-09-21,CZ072,CZ0722,221,7103,814,20452,144,5235,581,15946
2020-09-21,CZ072,CZ0724,314,6749,814,20452,229,5299,581,15946
2020-09-21,CZ072,CZ0721,186,3146,814,20452,122,2582,581,15946
2020-09-22,CZ072,CZ0721,73,3219,734,21186,65,2647,561,16507
2020-09-22,CZ072,CZ0724,222,6971,734,21186,178,5477,561,16507
2020-09-22,CZ072,CZ0722,354,7457,734,21186,249,5484,561,16507
2020-09-22,CZ072,CZ0723,85,3539,734,21186,69,2899,561,16507
2020-09-23,CZ072,CZ0722,356,7813,1347,22533,277,5761,1080,17587
2020-09-23,CZ072,CZ0724,440,7411,1347,22533,383,5860,1080,17587
2020-09-23,CZ072,CZ0723,143,3682,1347,22533,121,3020,1080,17587
2020-09-23,CZ072,CZ0721,408,3627,1347,22533,299,2946,1080,17587
2020-09-24,CZ072,CZ0722,356,8169,942,23475,289,6050,770,18357
2020-09-24,CZ072,CZ0724,380,7791,942,23475,316,6176,770,18357
2020-09-24,CZ072,CZ0723,86,3768,942,23475,75,3095,770,18357
2020-09-24,CZ072,CZ0721,120,3747,942,23475,90,3036,770,18357
2020-09-25,CZ072,CZ0721,388,4135,1423,24898,319,3355,1170,19527
2020-09-25,CZ072,CZ0724,384,8175,1423,24898,329,6505,1170,19527
2020-09-25,CZ072,CZ0722,403,8572,1423,24898,308,6358,1170,19527
2020-09-25,CZ072,CZ0723,248,4016,1423,24898,214,3309,1170,19527
2020-09-26,CZ072,CZ0723,104,4120,748,25646,88,3397,593,20120
2020-09-26,CZ072,CZ0722,317,8889,748,25646,257,6615,593,20120
2020-09-26,CZ072,CZ0724,175,8350,748,25646,153,6658,593,20120
2020-09-26,CZ072,CZ0721,152,4287,748,25646,95,3450,593,20120
2020-09-27,CZ072,CZ0723,30,4150,321,25967,23,3420,243,20363
2020-09-27,CZ072,CZ0722,169,9058,321,25967,139,6754,243,20363
2020-09-27,CZ072,CZ0724,48,8398,321,25967,39,6697,243,20363
2020-09-27,CZ072,CZ0721,74,4361,321,25967,42,3492,243,20363
2020-09-28,CZ072,CZ0722,315,9373,1120,27087,261,7015,943,21306
2020-09-28,CZ072,CZ0724,342,8740,1120,27087,285,6982,943,21306
2020-09-28,CZ072,CZ0721,329,4690,1120,27087,280,3772,943,21306
2020-09-28,CZ072,CZ0723,134,4284,1120,27087,117,3537,943,21306
2020-09-29,CZ072,CZ0721,151,4841,862,27949,122,3894,741,22047
2020-09-29,CZ072,CZ0724,261,9001,862,27949,226,7208,741,22047
2020-09-29,CZ072,CZ0722,374,9747,862,27949,329,7344,741,22047
2020-09-29,CZ072,CZ0723,76,4360,862,27949,64,3601,741,22047
2020-09-30,CZ072,CZ0722,246,9993,981,28930,216,7560,839,22886
2020-09-30,CZ072,CZ0721,234,5075,981,28930,174,4068,839,22886
2020-09-30,CZ072,CZ0723,101,4461,981,28930,91,3692,839,22886
2020-09-30,CZ072,CZ0724,400,9401,981,28930,358,7566,839,22886
2020-10-01,CZ072,CZ0723,191,4652,1126,30056,172,3864,1003,23889
2020-10-01,CZ072,CZ0722,393,10386,1126,30056,357,7917,1003,23889
2020-10-01,CZ072,CZ0724,351,9752,1126,30056,318,7884,1003,23889
2020-10-01,CZ072,CZ0721,191,5266,1126,30056,156,4224,1003,23889
2020-10-02,CZ072,CZ0721,195,5461,1311,31367,169,4393,1162,25051
2020-10-02,CZ072,CZ0723,170,4822,1311,31367,160,4024,1162,25051
2020-10-02,CZ072,CZ0724,525,10277,1311,31367,467,8351,1162,25051
2020-10-02,CZ072,CZ0722,421,10807,1311,31367,366,8283,1162,25051
2020-10-03,CZ072,CZ0721,122,5583,789,32156,113,4506,723,25774
2020-10-03,CZ072,CZ0724,273,10550,789,32156,248,8599,723,25774
2020-10-03,CZ072,CZ0722,286,11093,789,32156,266,8549,723,25774
2020-10-03,CZ072,CZ0723,108,4930,789,32156,96,4120,723,25774
2020-10-04,CZ072,CZ0721,18,5601,337,32493,14,4520,314,26088
2020-10-04,CZ072,CZ0724,63,10613,337,32493,57,8656,314,26088
2020-10-04,CZ072,CZ0723,20,4950,337,32493,15,4135,314,26088
2020-10-04,CZ072,CZ0722,236,11329,337,32493,228,8777,314,26088
2020-10-05,CZ072,CZ0724,432,11045,942,33435,393,9049,865,26953
2020-10-05,CZ072,CZ0721,184,5785,942,33435,168,4688,865,26953
2020-10-05,CZ072,CZ0722,188,11517,942,33435,173,8950,865,26953
2020-10-05,CZ072,CZ0723,138,5088,942,33435,131,4266,865,26953
2020-10-06,CZ072,CZ0721,287,6072,1214,34649,268,4956,1163,28116
2020-10-06,CZ072,CZ0723,170,5258,1214,34649,166,4432,1163,28116
2020-10-06,CZ072,CZ0724,438,11483,1214,34649,418,9467,1163,28116
2020-10-06,CZ072,CZ0722,319,11836,1214,34649,311,9261,1163,28116
2020-10-07,CZ072,CZ0723,237,5495,1340,35989,231,4663,1263,29379
2020-10-07,CZ072,CZ0722,375,12211,1340,35989,349,9610,1263,29379
2020-10-07,CZ072,CZ0721,235,6307,1340,35989,216,5172,1263,29379
2020-10-07,CZ072,CZ0724,493,11976,1340,35989,467,9934,1263,29379
2020-10-08,CZ072,CZ0724,595,12571,1447,37436,567,10501,1394,30773
2020-10-08,CZ072,CZ0721,183,6490,1447,37436,176,5348,1394,30773
2020-10-08,CZ072,CZ0722,488,12699,1447,37436,478,10088,1394,30773
2020-10-08,CZ072,CZ0723,181,5676,1447,37436,173,4836,1394,30773
2020-10-09,CZ072,CZ0722,440,13139,1525,38961,425,10513,1453,32226
2020-10-09,CZ072,CZ0724,440,13011,1525,38961,402,10903,1453,32226
2020-10-09,CZ072,CZ0723,277,5953,1525,38961,269,5105,1453,32226
2020-10-09,CZ072,CZ0721,368,6858,1525,38961,357,5705,1453,32226
2020-10-10,CZ072,CZ0721,113,6971,985,39946,111,5816,940,33166
2020-10-10,CZ072,CZ0724,396,13407,985,39946,379,11282,940,33166
2020-10-10,CZ072,CZ0722,315,13454,985,39946,299,10812,940,33166
2020-10-10,CZ072,CZ0723,161,6114,985,39946,151,5256,940,33166
2020-10-11,CZ072,CZ0723,229,6343,941,40887,223,5479,907,34073
2020-10-11,CZ072,CZ0722,348,13802,941,40887,337,11149,907,34073
2020-10-11,CZ072,CZ0724,101,13508,941,40887,92,11374,907,34073
2020-10-11,CZ072,CZ0721,263,7234,941,40887,255,6071,907,34073
2020-10-12,CZ072,CZ0721,123,7357,1240,42127,94,6165,1128,35201
2020-10-12,CZ072,CZ0723,178,6521,1240,42127,169,5648,1128,35201
2020-10-12,CZ072,CZ0724,581,14089,1240,42127,530,11904,1128,35201
2020-10-12,CZ072,CZ0722,358,14160,1240,42127,335,11484,1128,35201
2020-10-13,CZ072,CZ0723,231,6752,1628,43755,222,5870,1514,36715
2020-10-13,CZ072,CZ0722,490,14650,1628,43755,459,11943,1514,36715
2020-10-13,CZ072,CZ0721,351,7708,1628,43755,317,6482,1514,36715
2020-10-13,CZ072,CZ0724,556,14645,1628,43755,516,12420,1514,36715
2020-10-14,CZ072,CZ0721,519,8227,2080,45835,469,6951,1957,38672
2020-10-14,CZ072,CZ0724,631,15276,2080,45835,598,13018,1957,38672
2020-10-14,CZ072,CZ0722,506,15156,2080,45835,485,12428,1957,38672
2020-10-14,CZ072,CZ0723,424,7176,2080,45835,405,6275,1957,38672
2020-10-15,CZ072,CZ0724,853,16129,2215,48050,809,13827,2100,40772
2020-10-15,CZ072,CZ0721,443,8670,2215,48050,406,7357,2100,40772
2020-10-15,CZ072,CZ0722,515,15671,2215,48050,489,12917,2100,40772
2020-10-15,CZ072,CZ0723,404,7580,2215,48050,396,6671,2100,40772
2020-10-16,CZ072,CZ0723,495,8075,2300,50350,469,7140,2156,42928
2020-10-16,CZ072,CZ0722,563,16234,2300,50350,526,13443,2156,42928
2020-10-16,CZ072,CZ0724,739,16868,2300,50350,700,14527,2156,42928
2020-10-16,CZ072,CZ0721,503,9173,2300,50350,461,7818,2156,42928
2020-10-17,CZ072,CZ0722,447,16681,1889,52239,423,13866,1796,44724
2020-10-17,CZ072,CZ0723,396,8471,1889,52239,387,7527,1796,44724
2020-10-17,CZ072,CZ0724,637,17505,1889,52239,598,15125,1796,44724
2020-10-17,CZ072,CZ0721,409,9582,1889,52239,388,8206,1796,44724
2020-10-18,CZ072,CZ0723,334,8805,1331,53570,312,7839,1271,45995
2020-10-18,CZ072,CZ0722,301,16982,1331,53570,292,14158,1271,45995
2020-10-18,CZ072,CZ0721,118,9700,1331,53570,109,8315,1271,45995
2020-10-18,CZ072,CZ0724,578,18083,1331,53570,558,15683,1271,45995
2020-10-19,CZ072,CZ0723,294,9099,1723,55293,263,8102,1584,47579
2020-10-19,CZ072,CZ0722,402,17384,1723,55293,380,14538,1584,47579
2020-10-19,CZ072,CZ0724,692,18775,1723,55293,643,16326,1584,47579
2020-10-19,CZ072,CZ0721,335,10035,1723,55293,298,8613,1584,47579
2020-10-20,CZ072,CZ0723,343,9442,2577,57870,327,8429,2429,50008
2020-10-20,CZ072,CZ0721,689,10724,2577,57870,648,9261,2429,50008
2020-10-20,CZ072,CZ0724,913,19688,2577,57870,866,17192,2429,50008
2020-10-20,CZ072,CZ0722,632,18016,2577,57870,588,15126,2429,50008
2020-10-21,CZ072,CZ0724,924,20612,2682,60552,880,18072,2543,52551
2020-10-21,CZ072,CZ0723,695,10137,2682,60552,658,9087,2543,52551
2020-10-21,CZ072,CZ0721,334,11058,2682,60552,308,9569,2543,52551
2020-10-21,CZ072,CZ0722,729,18745,2682,60552,697,15823,2543,52551
2020-10-22,CZ072,CZ0721,390,11448,2750,63302,357,9926,2588,55139
2020-10-22,CZ072,CZ0724,1192,21804,2750,63302,1142,19214,2588,55139
2020-10-22,CZ072,CZ0722,629,19374,2750,63302,585,16408,2588,55139
2020-10-22,CZ072,CZ0723,539,10676,2750,63302,504,9591,2588,55139
2020-10-23,CZ072,CZ0723,735,11411,3026,66328,689,10280,2846,57985
2020-10-23,CZ072,CZ0722,668,20042,3026,66328,629,17037,2846,57985
2020-10-23,CZ072,CZ0724,1141,22945,3026,66328,1077,20291,2846,57985
2020-10-23,CZ072,CZ0721,482,11930,3026,66328,451,10377,2846,57985
2020-10-24,CZ072,CZ0724,973,23918,2682,69010,912,21203,2511,60496
2020-10-24,CZ072,CZ0721,495,12425,2682,69010,468,10845,2511,60496
2020-10-24,CZ072,CZ0722,488,20530,2682,69010,462,17499,2511,60496
2020-10-24,CZ072,CZ0723,726,12137,2682,69010,669,10949,2511,60496
2021-03-23,CZ020,CZ0205,271,37159,5051,757281,271,35326,4976,711499
2021-03-23,CZ020,CZ0201,129,51806,5051,757281,129,48911,4976,711499
2021-03-23,CZ020,CZ020C,183,27305,5051,757281,182,25967,4976,711499
2021-03-23,CZ020,CZ020B,391,55989,5051,757281,386,52602,4976,711499
2021-03-23,CZ020,CZ0206,416,60702,5051,757281,416,56722,4976,711499
2021-03-23,CZ020,CZ0204,445,56524,5051,757281,445,53372,4976,711499
2021-03-23,CZ020,CZ0209,437,101757,5051,757281,437,94624,4976,711499
2021-03-23,CZ020,CZ0202,755,51663,5051,757281,718,48516,4976,711499
2021-03-23,CZ020,CZ020A,484,93582,5051,757281,484,86442,4976,711499
2021-03-23,CZ020,CZ0203,888,92341,5051,757281,856,87604,4976,711499
2021-03-23,CZ020,CZ0208,168,52191,5051,757281,168,48926,4976,711499
2021-03-23,CZ020,CZ0207,484,76262,5051,757281,484,72487,4976,711499
2021-03-24,CZ020,CZ0207,389,76651,3574,760855,389,72876,3558,715057
2021-03-24,CZ020,CZ0208,128,52319,3574,760855,128,49054,3558,715057
2021-03-24,CZ020,CZ0203,479,92820,3574,760855,479,88083,3558,715057
2021-03-24,CZ020,CZ020A,439,94021,3574,760855,439,86881,3558,715057
2021-03-24,CZ020,CZ0202,274,51937,3574,760855,270,48786,3558,715057
2021-03-24,CZ020,CZ0209,406,102163,3574,760855,406,95030,3558,715057
2021-03-24,CZ020,CZ0204,323,56847,3574,760855,323,53695,3558,715057
2021-03-24,CZ020,CZ0206,304,61006,3574,760855,304,57026,3558,715057
2021-03-24,CZ020,CZ020B,291,56280,3574,760855,288,52890,3558,715057
2021-03-24,CZ020,CZ020C,203,27508,3574,760855,197,26164,3558,715057
2021-03-24,CZ020,CZ0201,124,51930,3574,760855,124,49035,3558,715057
2021-03-24,CZ020,CZ0205,214,37373,3574,760855,211,35537,3558,715057
2021-03-25,CZ020,CZ020C,212,27720,3571,764426,212,26376,3551,718608
2021-03-25,CZ020,CZ0205,183,37556,3571,764426,183,35720,3551,718608
